FLX_ANN_MOI,BEN_SEX_COD,AGE_BEN_SNDS,BEN_RES_REG,RAC,FLT_PAI_MNT,FLT_REM_MNT
201902.0,1.0,30.0,44.0,7481915.189999875,21777926.999999,14296011.809999743
201902.0,1.0,50.0,27.0,7660240.659999885,24433957.729998846,16773717.069999717
201902.0,1.0,0.0,53.0,6973722.899999858,18837154.239999324,11863431.339999968
201902.0,2.0,0.0,53.0,7624814.57999987,18787129.55999911,11162314.980000004
201902.0,2.0,40.0,5.0,4332589.019999982,15729291.489999767,11396702.47000005
201902.0,1.0,40.0,5.0,2718245.870000008,10858704.479999935,8140458.610000032
201902.0,1.0,20.0,28.0,2077476.9000000223,6703567.259999849,4626090.360000072
201902.0,1.0,20.0,5.0,899629.0000000045,3886965.1400000276,2987336.140000006
201902.0,2.0,70.0,84.0,25543018.02999999,92576027.10000305,67033009.06999767
201902.0,1.0,40.0,24.0,4374960.780000018,12968866.519999534,8593905.740000062
201902.0,1.0,80.0,84.0,12721677.559999883,66425690.99000193,53704013.429999
201902.0,1.0,60.0,24.0,7546736.609999889,35093898.029997975,27547161.41999835
201902.0,1.0,20.0,84.0,8208375.659999707,23371730.659998484,15163354.999999903
201902.0,1.0,50.0,5.0,3959703.629999983,19261970.5899996,15302266.95999988
201902.0,2.0,80.0,44.0,18611397.590000164,76975277.02000205,58363879.42999852
201902.0,1.0,30.0,32.0,7135968.119999923,23380059.099998884,16244090.979999805
201902.0,1.0,80.0,53.0,4580477.739999978,27767435.84999875,23186958.109999213
201902.0,1.0,60.0,44.0,19057711.579999972,79171421.09000167,60113709.509998694
201902.0,2.0,50.0,11.0,51212952.409999,133054856.41000555,81841903.99999835
201902.0,2.0,60.0,11.0,43813897.28999914,131468837.4800066,87654940.18999895
201902.0,2.0,60.0,84.0,29285331.209999345,93294234.7000043,64008903.48999758
201902.0,1.0,80.0,27.0,4527070.149999999,24458006.71999879,19930936.56999926
201902.0,1.0,60.0,32.0,15589526.219999911,82500196.84000245,66910670.619998075
201902.0,1.0,20.0,27.0,2052208.3800000206,5875442.419999987,3823234.040000028
201902.0,1.0,80.0,28.0,4252526.090000034,25486684.509998627,21234158.419999436
201902.0,2.0,60.0,5.0,5190634.269999976,24907535.52999928,19716901.25999979
201902.0,2.0,50.0,53.0,9574002.10999988,29303290.89999858,19729288.78999952
201902.0,1.0,30.0,84.0,10477210.41999984,30973008.269998614,20495797.84999943
201902.0,1.0,70.0,93.0,16179418.840000067,88195928.27000435,72016509.4299978
201902.0,1.0,60.0,75.0,19363717.019999735,88322756.70000327,68959039.6799991
201902.0,1.0,0.0,44.0,13987748.050000053,35631476.30999843,21643728.25999949
201902.0,1.0,50.0,44.0,17502163.86999984,55357256.72000014,37855092.849998854
201902.0,2.0,80.0,32.0,15649350.029999996,80026677.87000221,64377327.83999813
201902.0,1.0,0.0,76.0,13955799.260000136,41391456.08999809,27435656.829999123
201902.0,2.0,50.0,28.0,9992589.66999999,31440204.129998457,21447614.459999107
201902.0,1.0,50.0,11.0,37059860.039999455,110813189.29000486,73753329.2499981
201902.0,1.0,80.0,52.0,5360056.219999968,27412101.969998654,22052045.74999936
201902.0,2.0,40.0,28.0,7427460.319999856,21660195.939999055,14232735.619999727
201902.0,1.0,40.0,44.0,11588664.529999891,33077586.399998058,21488921.869999073
201902.0,2.0,60.0,27.0,10433162.579999851,34858920.06999799,24425757.489998545
201902.0,2.0,50.0,76.0,20898886.72999958,66990714.38000137,46091827.64999731
201902.0,2.0,20.0,76.0,8608339.609999683,27388464.229997963,18780124.619999517
201902.0,2.0,70.0,76.0,20893039.580000043,87320080.00000517,66427040.419997565
201902.0,2.0,50.0,32.0,18386906.24999991,61377307.95000145,42990401.699997865
201902.0,2.0,70.0,93.0,21818244.820000052,95007581.97000435,73189337.14999856
201902.0,1.0,70.0,27.0,7093597.4899998205,33859367.88999792,26765770.39999844
201902.0,1.0,70.0,28.0,6991757.389999898,35998256.20999865,29006498.819998283
201902.0,2.0,30.0,32.0,10921293.21999973,36161399.24999864,25240106.029998735
201902.0,1.0,30.0,28.0,3300826.920000017,10561237.779999698,7260410.860000046
201902.0,1.0,50.0,53.0,7504698.589999871,26210078.979998674,18705380.389999256
201902.0,2.0,60.0,75.0,23532559.239999764,80328131.39000373,56795572.1499972
201902.0,1.0,60.0,52.0,10115570.389999902,44419182.349999316,34303611.95999875
201902.0,2.0,50.0,27.0,9223679.95999984,27630023.69999838,18406343.739999417
201902.0,2.0,0.0,93.0,13409670.800000036,34871974.429998115,21462303.62999952
201902.0,1.0,70.0,32.0,11551822.249999959,63308100.2100022,51756277.95999849
201902.0,2.0,60.0,28.0,10763906.589999998,39289448.81999861,28525542.22999834
201902.0,1.0,60.0,27.0,8646616.559999852,40363605.06999944,31716988.509998318
201902.0,2.0,40.0,93.0,15362708.859999916,47022334.85999913,31659625.999998152
201902.0,1.0,20.0,24.0,1712175.9900000072,5159892.14999995,3447716.160000053
201902.0,2.0,70.0,44.0,17610596.700000055,64377828.000003815,46767231.29999746
201902.0,1.0,0.0,5.0,3165127.8399999808,11137947.559999887,7972819.720000006
201902.0,1.0,50.0,93.0,15464430.889999937,58796130.430000246,43331699.53999821
201902.0,1.0,70.0,52.0,8205101.6399998125,36769802.28999864,28564700.64999825
201902.0,1.0,20.0,93.0,4805136.129999987,16455985.989999227,11650849.86000004
201902.0,1.0,0.0,75.0,12977298.589999959,34466173.69999804,21488875.10999947
201902.0,1.0,20.0,52.0,2706859.8700000234,8297432.369999777,5590572.500000094
201902.0,1.0,30.0,53.0,2986884.340000022,9735167.639999725,6748283.29999999
201902.0,2.0,40.0,53.0,7394918.599999933,21315382.32999925,13920463.729999745
201902.0,2.0,20.0,93.0,8018936.439999647,25332248.289997946,17313311.84999976
201902.0,1.0,30.0,93.0,6871448.629999837,23118265.489998892,16246816.859999646
201902.0,2.0,60.0,93.0,22016556.599999484,82867498.90000407,60850942.29999857
201902.0,2.0,80.0,28.0,8492004.04999989,41944993.14999957,33452989.09999801
201902.0,2.0,30.0,24.0,4035983.600000035,13120407.209999457,9084423.610000001
201902.0,2.0,20.0,24.0,2882973.5500000166,8694043.6399997,5811070.090000091
201902.0,2.0,40.0,52.0,8991262.339999879,24481068.9699989,15489806.62999962
201902.0,1.0,30.0,52.0,3895475.9900000226,12333781.619999638,8438305.630000085
201902.0,2.0,20.0,84.0,13840385.109999828,39198132.829998635,25357747.719998397
201902.0,2.0,70.0,27.0,8852994.679999808,33636526.04999795,24783531.369998183
201902.0,2.0,30.0,76.0,11207584.189999782,38790615.6899986,27583031.499998566
201902.0,2.0,60.0,24.0,8820520.679999862,30266691.979998194,21446171.299999136
201902.0,2.0,60.0,52.0,12111461.009999959,38444409.129999064,26332948.119998608
201902.0,2.0,40.0,76.0,15687477.839999933,47409164.900000714,31721687.059998468
201902.0,2.0,30.0,44.0,11220179.509999746,34432041.20999819,23211861.699998647
201903.0,1.0,30.0,84.0,11003647.239999807,31967701.33999817,20964054.09999922
201903.0,2.0,40.0,93.0,17469416.31999993,51138286.30000043,33668869.979998276
201903.0,2.0,50.0,53.0,10774218.839999938,31664959.049998593,20890740.209999427
201903.0,2.0,0.0,28.0,8692161.029999787,21607292.14999884,12915131.11999998
201903.0,2.0,70.0,44.0,20246914.72999999,71107184.18000282,50860269.449997604
201903.0,2.0,50.0,5.0,5959544.779999993,23300727.269999467,17341182.489999894
201903.0,1.0,80.0,32.0,7756056.349999859,46286491.66000015,38530435.30999858
201903.0,1.0,0.0,28.0,7821867.289999879,22598732.06999878,14776864.779999908
201903.0,1.0,40.0,52.0,7088176.44999996,20229930.429999407,13141753.979999883
201903.0,1.0,0.0,53.0,7931223.82999989,20279291.189999167,12348067.360000102
201903.0,1.0,80.0,84.0,13621213.039999893,70146007.0900015,56524794.049998194
201903.0,2.0,40.0,32.0,16906744.599999927,49227587.66000015,32320843.059998434
201903.0,2.0,20.0,11.0,24368631.619999822,60981045.86000135,36612414.239997
201903.0,2.0,40.0,84.0,24632443.3299999,64245618.51000047,39613175.17999822
201903.0,1.0,0.0,27.0,5927368.169999877,14139960.30999952,8212592.140000159
201903.0,1.0,60.0,27.0,8586226.649999864,38213594.91999866,29627368.269998148
201903.0,2.0,60.0,84.0,30884334.639999527,97085481.2900015,66201146.64999794
201903.0,1.0,30.0,76.0,6985546.87999988,23145628.219999105,16160081.339999884
201903.0,1.0,70.0,28.0,7913872.469999846,38489896.24999878,30576023.779998176
201903.0,2.0,40.0,27.0,7246565.619999856,19338441.669999383,12091876.049999872
201903.0,2.0,0.0,5.0,3444497.629999967,10209523.369999973,6765025.740000047
201903.0,2.0,30.0,24.0,4480654.489999987,14407362.639999438,9926708.149999985
201903.0,1.0,30.0,27.0,2997722.2700000354,8868276.619999785,5870554.350000056
201903.0,1.0,30.0,24.0,2621537.0900000064,8122080.019999872,5500542.930000016
201903.0,1.0,50.0,27.0,7509494.169999906,24428812.509998567,16919318.33999964
201903.0,1.0,60.0,44.0,21682721.259999722,86939571.45000347,65256850.1899988
201903.0,1.0,60.0,75.0,19935213.369999938,89657920.85000321,69722707.47999893
201903.0,1.0,40.0,28.0,6224341.189999905,18464913.63999925,12240572.44999997
201903.0,1.0,80.0,28.0,4715940.509999987,27016982.149998695,22301041.639999192
201903.0,1.0,80.0,5.0,1970915.2199999904,16858370.57999977,14887455.359999886
201903.0,1.0,50.0,24.0,7119097.1499998905,23335312.099998947,16216214.949999563
201903.0,2.0,30.0,11.0,40066102.19999957,103763541.72000515,63697439.519997574
201903.0,1.0,80.0,52.0,5890266.279999947,29725157.379998483,23834891.099998865
201903.0,1.0,70.0,75.0,17444496.21999994,85040969.82000385,67596473.59999841
201903.0,2.0,0.0,76.0,14792048.0200001,36865666.94999784,22073618.92999933
201903.0,1.0,80.0,76.0,11926604.099999951,77580378.36000295,65653774.259998366
201903.0,1.0,70.0,76.0,16858565.14999992,88567865.26000468,71709300.10999884
201903.0,1.0,0.0,24.0,5800056.03999991,14570195.719999302,8770139.680000106
201903.0,1.0,20.0,84.0,8434033.18999973,23878873.719998468,15444840.529999906
201903.0,1.0,50.0,44.0,19539338.69999996,61680744.67000082,42141405.969998054
201903.0,2.0,70.0,28.0,10156942.139999878,39797394.38999952,29640452.249998286
201903.0,2.0,40.0,5.0,4674224.709999989,15933497.589999693,11259272.87999997
201903.0,2.0,70.0,53.0,10239380.379999867,38393130.77999893,28153750.399998017
201903.0,1.0,30.0,75.0,6565966.669999908,20967386.12999891,14401419.459999848
201903.0,2.0,20.0,76.0,8657354.209999785,26987761.619997874,18330407.40999979
201903.0,1.0,40.0,24.0,4732896.890000018,13988602.289999546,9255705.400000026
201903.0,1.0,40.0,75.0,11257614.489999883,34408743.579998665,23151129.089998998
201903.0,1.0,50.0,32.0,16732821.189999908,61819130.72000097,45086309.529998325
201903.0,2.0,80.0,24.0,7968855.779999821,34182246.479997724,26213390.699998356
201903.0,2.0,70.0,11.0,36173165.0399996,119182388.23000571,83009223.18999538
201903.0,2.0,20.0,84.0,14431503.979999712,40560378.54999848,26128874.56999829
201903.0,2.0,30.0,5.0,3244812.7299999804,13058851.569999864,9814038.839999957
201903.0,1.0,20.0,93.0,5183571.709999953,17534673.21999928,12351101.509999836
201903.0,1.0,30.0,32.0,7877202.309999869,24946132.499999013,17068930.189999737
201903.0,2.0,20.0,53.0,3780381.4600000344,11866175.199999603,8085793.740000062
201903.0,2.0,60.0,24.0,9830169.269999819,32716111.58999768,22885942.319998693
201903.0,1.0,40.0,32.0,12303672.419999879,38143531.37999902,25839858.959998816
201903.0,1.0,50.0,52.0,9661206.03000001,31352490.159998287,21691284.129999254
201903.0,1.0,70.0,52.0,8940138.519999791,40177820.649999365,31237682.12999839
201903.0,2.0,80.0,84.0,24519861.34000005,111665390.28000067,87145528.93999721
201903.0,2.0,60.0,11.0,44025571.379998535,130558757.89000611,86533186.50999823
201903.0,1.0,20.0,11.0,13915804.189999867,37016222.019998424,23100417.829999086
201903.0,1.0,0.0,75.0,13665564.420000011,33997224.049997956,20331659.62999969
201903.0,2.0,80.0,44.0,23177191.00999998,85513045.87000117,62335854.85999823
201903.0,1.0,70.0,84.0,22054940.950000085,96091666.98000291,74036726.02999845
201903.0,1.0,50.0,5.0,4385958.459999974,20113451.69999961,15727493.239999957
201903.0,1.0,80.0,53.0,5032561.279999989,29678828.169998802,24646266.88999886
201903.0,1.0,0.0,5.0,3326620.839999967,12160565.719999861,8833944.879999992
201903.0,2.0,0.0,11.0,37333030.68999952,84155341.22000343,46822310.52999747
201903.0,1.0,20.0,75.0,4581463.910000053,14178072.839999424,9596608.930000078
201903.0,2.0,0.0,93.0,15083411.190000158,37106686.1799984,22023274.989999544
201903.0,2.0,40.0,53.0,8299068.499999872,23067540.979999147,14768472.479999755
201903.0,2.0,50.0,75.0,21508751.229999833,65126652.230000734,43617900.99999767
201903.0,2.0,50.0,44.0,24557896.109999843,68637075.9500019,44079179.83999825
201903.0,1.0,40.0,84.0,17508752.529999796,48707716.709999904,31198964.1799986
201903.0,1.0,50.0,93.0,17210891.019999884,62740968.83000125,45530077.80999831
201903.0,2.0,70.0,32.0,17293697.09999996,74186458.70000339,56892761.59999703
201903.0,2.0,70.0,76.0,21415807.890000045,88678589.59000394,67262781.69999732
201903.0,1.0,60.0,11.0,32625041.38999997,130740147.73000741,98115106.34000033
201903.0,1.0,40.0,11.0,30803615.629999667,79915473.60000281,49111857.969997905
201903.0,2.0,0.0,52.0,10669607.539999994,24131493.69999886,13461886.159999928
201903.0,1.0,50.0,53.0,8019890.789999925,27472466.99999884,19452576.20999966
201903.0,2.0,80.0,11.0,31362946.350000132,134058123.05000494,102695176.69999585
201903.0,1.0,60.0,52.0,11002877.219999978,46548704.809999555,35545827.589998424
201903.0,1.0,0.0,32.0,15889445.48999992,39613431.86999885,23723986.379999455
201903.0,2.0,20.0,93.0,8554798.599999648,26507931.129997864,17953132.52999972
201903.0,1.0,80.0,24.0,4433945.85999999,23930842.459998574,19496896.59999922
201903.0,1.0,20.0,28.0,2240778.030000013,7265949.399999872,5025171.370000073
201903.0,1.0,70.0,32.0,12682516.299999854,68836300.19000295,56153783.88999879
201903.0,1.0,60.0,5.0,4211407.7399999825,26967689.459999423,22756281.719999965
201903.0,2.0,60.0,52.0,13219305.68000003,41964923.58999976,28745617.90999855
201903.0,2.0,50.0,27.0,9732416.779999899,28181929.66999853,18449512.88999914
201903.0,2.0,30.0,44.0,13357986.039999945,39175419.30999945,25817433.269998603
201903.0,2.0,40.0,11.0,46017874.14999929,109520318.55000453,63502444.3999966
201903.0,1.0,30.0,5.0,1617675.7499999967,6991247.760000004,5373572.010000023
201903.0,1.0,70.0,93.0,17556788.10000002,91140609.41000468,73583821.30999853
201903.0,1.0,50.0,11.0,37545453.40999949,110959198.22000413,73413744.80999747
201903.0,2.0,0.0,75.0,15182290.669999968,34479508.39999807,19297217.72999965
201903.0,2.0,80.0,5.0,3678044.499999998,29185614.50999956,25507570.00999997
201903.0,1.0,50.0,76.0,16465972.350000054,61072109.79000079,44606137.439998835
201903.0,1.0,20.0,24.0,1722914.7600000156,5243356.599999996,3520441.8400000385
201903.0,1.0,70.0,5.0,3127589.599999993,21624673.579999432,18497083.979999833
201903.0,2.0,80.0,76.0,21988622.809999824,121984256.94000337,99995634.12999758
201903.0,1.0,20.0,27.0,1998329.9700000202,5942341.379999953,3944011.4100000444
201903.0,1.0,30.0,44.0,8282040.009999856,24186469.719998702,15904429.709999759
201903.0,2.0,70.0,84.0,27305833.659999833,96613752.93000315,69307919.2699974
201903.0,1.0,40.0,53.0,5779190.309999929,17580793.289999377,11801602.979999857
201903.0,1.0,20.0,53.0,2309827.760000017,6856675.359999887,4546847.600000066
201903.0,2.0,30.0,27.0,4855428.409999956,14690453.239999458,9835024.829999996
201903.0,1.0,20.0,76.0,5341382.229999933,16881984.639999356,11540602.40999996
201903.0,2.0,60.0,76.0,23173856.729999967,83466305.79000351,60292449.05999785
201903.0,1.0,60.0,53.0,9476364.12999985,42205716.40999954,32729352.2799987
201903.0,2.0,20.0,28.0,3960917.0500000315,12444809.58999941,8483892.540000098
201903.0,1.0,0.0,76.0,13578533.790000087,39712947.95999802,26134414.169999436
201903.0,2.0,20.0,75.0,7754000.7899997495,22984501.36999843,15230500.579999834
201903.0,2.0,60.0,75.0,24736776.379999917,83448312.08000384,58711535.699998125
201903.0,1.0,80.0,93.0,12408225.25999986,80717842.6100022,68309617.3499982
201903.0,2.0,50.0,93.0,23314337.009999573,74894493.09000158,51580156.07999791
201903.0,2.0,30.0,84.0,18287770.219999764,55555403.340000525,37267633.11999839
201903.0,1.0,70.0,11.0,25778267.64000005,110496149.500004,84717881.85999614
201903.0,2.0,30.0,52.0,7041690.259999876,22585363.739999037,15543673.479999771
201903.0,2.0,20.0,5.0,1937661.0300000005,8124919.899999956,6187258.870000056
201903.0,2.0,70.0,24.0,8508425.649999743,31599951.269998133,23091525.619998775
201903.0,1.0,30.0,11.0,22443059.15000004,57118314.179999836,34675255.02999774
201903.0,2.0,50.0,76.0,21588012.059999853,68301169.9100009,46713157.84999777
201903.0,2.0,80.0,75.0,21554361.33000002,107513024.51000276,85958663.17999895
201903.0,1.0,30.0,93.0,7724822.17999989,25148444.519999124,17423622.339999724
201903.0,1.0,20.0,52.0,2878738.680000043,8536578.529999789,5657839.850000114
201903.0,1.0,70.0,53.0,7610768.429999864,37630914.46999897,30020146.039998475
201903.0,1.0,70.0,27.0,7361528.899999834,34248993.63999806,26887464.739998627
201903.0,1.0,80.0,27.0,4751859.679999958,25173533.309998296,20421673.629999023
201903.0,1.0,60.0,76.0,18657482.31999986,94835013.80000298,76177531.47999841
201903.0,1.0,40.0,76.0,11385330.699999887,36251329.40999883,24865998.709998902
201903.0,2.0,30.0,75.0,11151638.929999912,35512323.18999879,24360684.259998787
201903.0,2.0,70.0,52.0,11484065.339999896,40082449.789999336,28598384.44999799
201903.0,2.0,60.0,53.0,11917499.939999972,39273822.68999938,27356322.74999851
201903.0,2.0,30.0,28.0,5988717.919999917,19277625.5499992,13288907.629999787
201903.0,1.0,50.0,84.0,24104609.529999692,74191087.67000067,50086478.13999805
201903.0,1.0,20.0,44.0,5529328.379999885,15987520.689999329,10458192.310000058
201903.0,2.0,50.0,11.0,52185942.78999865,134221117.26000708,82035174.46999829
201903.0,1.0,0.0,52.0,9759272.639999924,23883795.06999891,14124522.429999841
201903.0,2.0,80.0,53.0,10390254.939999938,51449075.73000049,41058820.789997816
201903.0,2.0,50.0,24.0,9001747.039999815,26769925.20999852,17768178.1699996
201903.0,2.0,0.0,32.0,17124252.24000011,39292825.559998944,22168573.31999948
201903.0,2.0,0.0,24.0,6485134.029999847,14621981.809999304,8136847.780000133
201903.0,2.0,20.0,52.0,4920525.519999968,14964402.009999536,10043876.490000045
201903.0,1.0,0.0,84.0,22766822.32999971,58787692.1500003,36020869.81999834
201903.0,1.0,60.0,24.0,8119201.539999818,36785531.68999843,28666330.149998687
201903.0,2.0,60.0,27.0,10656406.369999858,34794693.65999796,24138287.28999849
201903.0,1.0,80.0,11.0,17220758.070000138,82943774.59000356,65723016.519998446
201903.0,2.0,80.0,32.0,17410986.23999998,87512848.50000212,70101862.25999752
201903.0,2.0,20.0,44.0,9349583.709999712,27099934.229997914,17750350.519999493
201903.0,2.0,70.0,75.0,21989334.440000124,83782506.62000434,61793172.17999797
201903.0,2.0,30.0,53.0,5406770.079999921,18247739.839999337,12840969.759999763
201903.0,2.0,60.0,28.0,12373634.719999962,43329410.7599991,30955776.039998293
201903.0,2.0,50.0,52.0,12366336.059999987,35117929.2399988,22751593.179999195
201903.0,2.0,70.0,5.0,4069918.1000000024,24283484.15999932,20213566.05999976
201903.0,2.0,0.0,53.0,8741121.619999899,20463801.88999907,11722680.26999999
201903.0,2.0,70.0,93.0,23681066.430000003,98856358.79000421,75175292.35999684
201903.0,1.0,70.0,44.0,16879171.58999996,71932683.60000217,55053512.0099987
201903.0,2.0,40.0,44.0,17936351.429999918,47411086.469999574,29474735.03999877
